OrderNumber,OrderItem,YEAR,MONTH,Date,Customer,CustDescr,City,SalesOrg,Country,Product,ProdDescr,ProdCat,CatDescr,Division,SalesQuantity,UnitOfMeasure,Currency,Revenue,Discount,Revenue USD,Discount USD,Costs in USD
109922,10,2014,2,2/9/2014,20000,Neckarrad,Heidelberg,DS00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,8,ST,EUR,11618.21,348.55,15815.7,474.48,8166.8
109922,20,2014,2,2/9/2014,20000,Neckarrad,Heidelberg,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,EUR,130.75,3.92,177.99,5.34,81.68
109923,10,2014,2,2/9/2014,22000,Rädlelland,Stuttgart,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,9,ST,EUR,13887.33,416.62,18904.61,567.14,9698.04
109923,20,2014,2,2/9/2014,22000,Rädlelland,Stuttgart,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,9,ST,EUR,228.78,6.86,311.43,9.34,142.92
109923,30,2014,2,2/9/2014,22000,Rädlelland,Stuttgart,DS00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,EUR,11618.17,348.54,15815.64,474.46,6805.64
109923,40,2014,2,2/9/2014,22000,Rädlelland,Stuttgart,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,3,ST,EUR,76.26,2.29,103.81,3.12,47.64
109924,10,2014,2,2/10/2014,15000,Bavaria Bikes,München,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,11,ST,EUR,29953.12,1497.66,40863.74,2043.19,17467.89
109924,20,2014,2,2/10/2014,15000,Bavaria Bikes,München,DS00,DE,DXTR1000,Deluxe Touring Bike-Black,TOU,Touring Bike,BI,7,ST,EUR,19061.07,953.06,26004.19,1300.22,11115.93
109924,30,2014,2,2/10/2014,15000,Bavaria Bikes,München,DS00,DE,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,8,ST,EUR,29045.45,1452.27,39625.44,1981.27,22685.52
109924,40,2014,2,2/10/2014,15000,Bavaria Bikes,München,DS00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,EUR,11618.18,580.91,15850.18,792.51,6805.64
109924,50,2014,2,2/10/2014,15000,Bavaria Bikes,München,DS00,DE,SHRT1000,T-shirt,ACC,Accessoire,AS,8,ST,EUR,217.85,10.9,297.2,14.87,136.08
109925,10,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,8,ST,EUR,32676.13,980.28,44578.62,1337.35,24500.32
109925,20,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.84,1.52,69.36,2.07,31.76
109925,30,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,7,ST,EUR,19061.07,571.83,26004.19,780.12,11115.93
109925,40,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,EUR,15248.86,457.47,20803.36,624.11,9527.91
109925,50,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,6535.23,196.06,8915.73,267.48,4083.39
109925,60,2014,2,2/10/2014,22000,Rädlelland,Stuttgart,DS00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,5,ST,EUR,226.95,6.81,309.62,9.29,141.8
109926,10,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,9,ST,EUR,228.72,11.43,312.25,15.6,142.92
109926,20,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,2,ST,EUR,32.67,1.63,44.6,2.23,20.42
109926,30,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,6,ST,EUR,8713.63,435.68,11895.74,594.78,6125.1
109926,40,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,10,ST,EUR,36306.81,1815.34,49565.61,2478.28,24954.1
109926,50,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,2,ST,EUR,3086.09,154.31,4213.09,210.66,2155.12
109926,60,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,5,ST,EUR,181.53,9.08,247.82,12.4,113.45
109926,70,2014,2,2/11/2014,15000,Bavaria Bikes,München,DS00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,12,ST,EUR,34854.53,1742.73,47582.98,2379.15,20416.92
109927,10,2014,2,2/12/2014,18000,Drahtesel,Leipzig,DN00,DE,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,4,ST,EUR,14522.72,0,19740,0,11342.76
109927,20,2014,2,2/12/2014,18000,Drahtesel,Leipzig,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,12,ST,EUR,34854.48,0,47375.94,0,20416.92
109927,30,2014,2,2/12/2014,18000,Drahtesel,Leipzig,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,2,ST,EUR,90.76,0,123.37,0,56.72
109928,10,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,DXTR1000,Deluxe Touring Bike-Black,TOU,Touring Bike,BI,14,ST,EUR,38122.15,0,51817.52,0,22231.86
109928,20,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,0,69.09,0,31.76
109928,30,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,EUR,25.42,0,34.55,0,15.88
109928,40,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,4,ST,EUR,14522.72,0,19740,0,11342.76
109928,50,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1543.04,0,2097.38,0,1077.56
109928,60,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,8,ST,EUR,12344.32,0,16779.01,0,9074.24
109928,70,2014,2,2/12/2014,21000,Ostseerad,Anklam,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,13,ST,EUR,37759.02,0,51323.94,0,22118.33
109929,10,2014,2,2/14/2014,24000,Velodrom,Magdeburg,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,9,ST,EUR,13070.45,0,17892.47,0,9187.65
109929,20,2014,2,2/14/2014,24000,Velodrom,Magdeburg,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,2,ST,EUR,90.77,0,124.26,0,56.72
109929,30,2014,2,2/14/2014,24000,Velodrom,Magdeburg,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,3,ST,EUR,10892.04,0,14910.39,0,7486.23
109930,10,2014,2,2/15/2014,16000,Capital Bikes,Berlin,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,6535.23,196.06,8946.24,268.39,4083.39
109930,20,2014,2,2/15/2014,16000,Capital Bikes,Berlin,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,EUR,25.42,0.77,34.8,1.05,15.88
109931,10,2014,2,2/15/2014,17000,Cruiser Bikes,Hannover,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,EUR,25.42,0.77,34.8,1.05,15.88
109931,20,2014,2,2/15/2014,17000,Cruiser Bikes,Hannover,DN00,DE,CITY1000,City Max,TRE,Trend Bike,BI,8,ST,EUR,10892.09,326.76,14910.46,447.31,6351.92
109932,10,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,8,ST,EUR,29045.45,871.37,39761.05,1192.84,19963.28
109932,20,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,2,ST,EUR,90.77,2.72,124.26,3.72,56.72
109932,30,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,6,ST,EUR,17427.27,522.81,23856.63,715.69,10208.46
109932,40,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,1.52,69.58,2.08,31.76
109932,50,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,5,ST,EUR,14522.72,435.68,19880.52,596.41,8507.05
109932,60,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,6,ST,EUR,217.83,6.54,298.19,8.95,136.14
109932,70,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,1.52,69.58,2.08,31.76
109932,80,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,14,ST,EUR,508.26,15.25,695.77,20.88,317.66
109932,90,2014,2,2/16/2014,14000,Alster Cycling,Hamburg,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,9,ST,EUR,13070.45,392.11,17892.47,536.77,9187.65
109933,10,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,1,ST,EUR,16.34,0.82,22.48,1.13,10.21
109933,20,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,13,ST,EUR,35399.14,1769.96,48698.78,2434.94,20643.87
109933,30,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7715.18,385.76,10613.81,530.69,5387.8
109933,40,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,8,ST,EUR,290.42,14.52,399.53,19.98,181.52
109933,50,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,4,ST,EUR,65.34,3.27,89.89,4.5,40.84
109933,60,2014,2,2/18/2014,15000,Bavaria Bikes,München,DS00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,29,ST,EUR,65806.25,3290.31,90529.99,4526.5,41117.36
109934,10,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,8,ST,EUR,203.33,6.1,279.72,8.39,127.04
109934,20,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,9,ST,EUR,13887.32,416.62,19104.86,573.15,9698.04
109934,30,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,1.52,69.93,2.09,31.76
109934,40,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,3,ST,EUR,10892.04,326.76,14984.23,449.53,7486.23
109934,50,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,EUR,13887.32,416.62,19104.86,573.15,10208.52
109934,60,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1543.04,46.29,2122.77,63.68,1077.56
109934,70,2014,2,2/18/2014,16000,Capital Bikes,Berlin,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,EUR,9258.22,277.74,12736.58,382.09,6805.68
109935,10,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,4,ST,EUR,6172.14,0,8491.04,0,4310.24
109935,20,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,13,ST,EUR,37759.11,0,51945.4,0,22118.33
109935,30,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,6,ST,EUR,98.01,0,134.83,0,61.26
109935,40,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,EUR,177.92,0,244.77,0,111.16
109935,50,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,DXTR1000,Deluxe Touring Bike-Black,TOU,Touring Bike,BI,6,ST,EUR,16338.06,0,22476.35,0,9527.94
109935,60,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,8,ST,EUR,363.07,0,499.48,0,226.88
109935,70,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,7,ST,EUR,10801.25,0,14859.33,0,7542.92
109935,80,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,14,ST,EUR,508.24,0,699.19,0,317.66
109935,90,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,EUR,152.5,0,209.8,0,95.28
109936,10,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,9,ST,EUR,408.46,0,561.92,0,255.24
109936,20,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,EUR,13887.32,0,19104.86,0,10208.52
109936,30,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,7,ST,EUR,26685.52,0,36711.4,0,18658.85
109936,40,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,7,ST,EUR,25414.76,0,34963.21,0,17467.87
109936,50,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,EUR,130.68,0,179.78,0,81.68
109936,60,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,3,ST,EUR,11436.65,0,15733.46,0,7996.65
109936,70,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,8,ST,EUR,232.39,0,319.7,0,145.2
109936,80,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,4,ST,EUR,8713.65,0,11987.41,0,5444.52
109936,90,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,EUR,9258.22,0,12736.58,0,6805.68
109936,100,2014,2,2/18/2014,19000,Fahrpott,Bochum,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,1,ST,EUR,45.38,0,62.43,0,28.36
109937,10,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,12,ST,EUR,32676.13,0,44952.72,0,19055.88
109937,20,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,7,ST,EUR,26685.52,0,36711.4,0,18658.85
109938,10,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,0,69.93,0,31.76
109938,20,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7715.18,0,10613.81,0,5387.8
109938,30,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,3,ST,EUR,4356.8,0,5993.67,0,3062.55
109938,40,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,10,ST,EUR,363.03,0,499.42,0,226.9
109938,50,2014,2,2/18/2014,24000,Velodrom,Magdeburg,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,2,ST,EUR,2904.54,0,3995.79,0,2041.7
109939,10,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,4,ST,EUR,181.54,5.45,249.81,7.5,113.44
109939,20,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,9,ST,EUR,13478.9,404.37,18548.09,556.45,9698.04
109939,30,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,5,ST,EUR,14522.7,435.68,19984.45,599.53,8507.05
109939,40,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,18,ST,EUR,39211.39,1176.34,53958.15,1618.74,24500.34
109939,50,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,SHRT1000,T-shirt,ACC,Accessoire,AS,6,ST,EUR,163.37,4.91,224.81,6.76,102.06
109939,60,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,8,ST,EUR,11618.16,348.55,15987.56,479.63,8166.8
109939,70,2014,2,2/19/2014,20000,Neckarrad,Heidelberg,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,16,ST,EUR,580.82,17.43,799.26,23.99,363.04
109940,10,2014,2,2/19/2014,22000,Rädlelland,Stuttgart,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1543.04,46.29,2123.35,63.7,1077.56
109940,20,2014,2,2/19/2014,22000,Rädlelland,Stuttgart,DS00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,3,ST,EUR,10892.04,326.76,14988.36,449.65,7486.23
109940,30,2014,2,2/19/2014,22000,Rädlelland,Stuttgart,DS00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,4,ST,EUR,5809.08,174.27,7993.78,239.81,4083.4
109940,40,2014,2,2/19/2014,22000,Rädlelland,Stuttgart,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,EUR,10892.04,326.76,14988.36,449.65,6351.96
109941,10,2014,2,2/20/2014,23000,Red Light Bikes,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,9,ST,EUR,228.74,6.87,313.13,9.4,142.92
109941,20,2014,2,2/20/2014,23000,Red Light Bikes,Hamburg,DN00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,6807.54,204.23,9319.01,279.58,4253.52
109941,30,2014,2,2/20/2014,23000,Red Light Bikes,Hamburg,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,10,ST,EUR,29045.45,871.37,39761.05,1192.84,17014.1
109942,10,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,EUR,15248.87,457.46,20926.13,627.78,9527.91
109942,20,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,EUR,130.72,3.92,179.39,5.38,81.68
109942,30,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,EUR,15884.27,476.53,21798.09,653.95,9924.88
109942,40,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,8,ST,EUR,12344.32,370.33,16940.19,508.21,9074.24
109942,50,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,2,ST,EUR,3086.08,92.58,4235.05,127.05,2155.12
109942,60,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,6,ST,EUR,13615.09,408.46,18684.08,560.53,8507.04
109942,70,2014,2,2/22/2014,13000,Airport Bikes,Frankfurt,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,7,ST,EUR,114.38,3.43,156.96,4.71,71.47
109943,10,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,9,ST,EUR,13887.36,0,19057.72,0,9698.04
109943,20,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,3,ST,EUR,11436.63,0,15694.57,0,7996.65
109943,30,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,19,ST,EUR,689.77,0,946.58,0,431.11
109943,40,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,3,ST,EUR,8713.62,0,11957.76,0,5104.23
109943,50,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,EUR,130.72,0,179.39,0,81.68
109943,60,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,EUR,177.87,0,244.09,0,111.16
109943,70,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,CITY1000,City Max,TRE,Trend Bike,BI,2,ST,EUR,2723.02,0,3736.82,0,1587.98
109943,80,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,EUR,152.46,0,209.22,0,95.28
109943,90,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,1,ST,EUR,36.3,0,49.81,0,22.69
109943,100,2014,2,2/22/2014,24000,Velodrom,Magdeburg,DN00,DE,BOTL1000,Water Bottle,ACC,Accessoire,AS,5,ST,EUR,90.76,0,124.55,0,56.7
109944,10,2014,2,2/23/2014,16000,Capital Bikes,Berlin,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,17,ST,EUR,617.16,18.51,846.93,25.4,385.73
109944,20,2014,2,2/23/2014,16000,Capital Bikes,Berlin,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,4,ST,EUR,101.64,3.05,139.48,4.19,63.52
109944,30,2014,2,2/23/2014,16000,Capital Bikes,Berlin,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,13,ST,EUR,37759.02,1132.77,51816.96,1554.51,22118.33
109945,10,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,3,ST,EUR,87.13,2.61,119.75,3.59,54.45
109945,20,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,EUR,177.9,5.34,244.5,7.34,111.16
109945,30,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,11,ST,EUR,399.32,11.98,548.82,16.47,249.59
109945,40,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,9,ST,EUR,228.73,6.86,314.36,9.43,142.92
109945,50,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,2,ST,EUR,5809.08,174.27,7983.89,239.51,3402.82
109945,60,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,50.83,1.52,69.86,2.09,31.76
109945,70,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,4,ST,EUR,145.21,4.35,199.57,5.98,90.76
109945,80,2014,2,2/24/2014,13000,Airport Bikes,Frankfurt,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7715.19,231.45,10603.61,318.1,5387.8
109946,10,2014,2,2/24/2014,17000,Cruiser Bikes,Hannover,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,6,ST,EUR,21784.08,653.52,29939.64,898.19,14972.46
109946,20,2014,2,2/24/2014,17000,Cruiser Bikes,Hannover,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,1,ST,EUR,3630.68,108.92,4989.94,149.7,2495.41
109947,10,2014,2,2/24/2014,18000,Drahtesel,Leipzig,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,8,ST,EUR,203.32,0,279.44,0,127.04
109947,20,2014,2,2/24/2014,18000,Drahtesel,Leipzig,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,6535.21,0,8981.87,0,4083.39
